FFT_1,FFT_2,FFT_3,FFT_4,FFT_5,FFT_6,FFT_7,FFT_8,Theta,Phi
0.157293392993118,1,0.0435204475070589,0.0571929036447566,0,0.00738893133550803,0.122306667065413,0.853521867537807,-65,10
0.100589003044319,1,0,0.235854318195191,0.0372889002297796,0.0273426404784556,0.141402651133484,0.959619863359007,-65,15
0.101100375319384,1,0.17682170510211,0.132764667430446,0.0382992624437228,0,0.381648254079589,0.765737522532828,-65,20
0.199554938734434,1,0.536867044557217,0,0.337446037031975,0.164424973113621,0.279812507716215,0.856980942932619,-65,25
0,0.71916085612755,0.370862921401139,0.436731342942251,0.605420592459608,0.435030736134689,0.174321659402256,1,-65,30
0.26303768995635,0.184179521283341,0.0855496999972489,1,0.747011566201652,0.980460966456503,0.130302960855409,0,-65,35
1,0.440537785034164,0,0.243939210092062,0.548610130318437,0.21097822795787,0.0530994425299823,0.283372669157658,-65,40
0,1,0.241043195556317,0.0519920838582942,0.455783557418227,0.106142208768613,0.147202968775303,0.941274266192266,-65,45
0,0.934106069636497,0.0764339416690969,0.460069476880026,0.274952516724986,0.530523466134419,0.01880554020202,1,-65,50
0,0.861741161171454,0.229040687214841,0.594981981459041,0.144835673575557,0.608701848583116,0.198737844403457,1,-65,55
0,1,0.33779152859609,0.688876136536974,0.662677929206432,0.596503222989846,0.203439221047296,0.566128984419792,-65,60
0.138496375494005,0.776532156539515,0.460455127771634,0,0.222075029882935,0.0956374513100431,0.334778338405323,1,-65,65
0.260507899195882,1,0.13977911269097,0.0301143233292899,0.423425750986739,0.176472232171969,0,0.718778824632011,-65,70
0.176517811976348,0.946317026815467,0.0595991567667718,0,0.0975393884426439,0.120659899208728,0.0912622366795322,1,-65,75
0.227573927333985,1,0.00238070513753192,0.125628464187835,0.0661438157776424,0,0.306192812145625,0.949300978401377,-65,80
0.269317419595956,1,0.173693852878633,0,0.237451250315047,0.256259817859375,0.226474432751131,0.930468527037128,-65,85
0.190922422285186,0.912434018023015,0.0621031224549259,0,0.00620875726096918,0.04635862539264,0.259943188348748,1,-65,90
0.167522653531852,0.859384904917791,0.14535395002108,0,0.0759192589767045,0.0476304235616999,0.283066080685091,1,-60,-90
0.263108096460843,1,0.156633323711801,0.229024906992164,0,0.295124238729278,0.185306243637115,0.903428173904143,-60,-85
0.126202874673199,0.989616940139116,0,0.125104570612991,0.114373322715208,0.0920402000671742,0.0500155341430661,1,-60,-80
0.334231437854862,0.985372869241604,0.157559898306501,0.180357776833327,0,0.176942823642604,0.171956236160881,1,-60,-75
0.461647166722521,1,0.0593639802958206,0.0133387302884413,0,0.229576789572221,0.179284246033905,0.762621847091234,-60,-70
0.20418282193248,1,0,0.202612790839365,0.214971544153635,0.349372182595339,0.330390051946743,0.876487415505588,-60,-65
0.00777111761412607,0.900493923819185,0.313743808014292,0,0.110754643149482,0.105986414735288,0.378606547307456,1,-60,-60
1,0.424237542366588,0.223140955289183,0.511305443606269,0,0.499332695114239,0.222704077419418,0.360988820052227,-60,-55
0,0.997814832057842,0.0509909300791403,0.594847128958409,0.374643553194226,0.551821714085193,0.08604909339078,1,-60,-50
0.368187304567244,0.162078364018794,1,0.615579530249242,0,0.615579530249242,1,0.162078364018795,-60,-45
0,0.344011627439085,0.333502828774315,1,0.241057506265186,0.873655982721212,0.353912626670726,0.536125554026124,-60,-40
0.853868817132677,0.89903791065602,0.032784448772567,0.424999024985302,0.952818667421347,0.378759555722193,0,1,-60,-35
0.19022159981598,0.742199041755395,1,0,0.116360970921018,0.153578745310026,0.820527232527831,0.986912332936353,-60,-30
0.382085060924082,0.801683339508038,0.102874344929492,0.0794305118287833,0,0.289653574940733,0.0317583104400521,1,-60,-25
0.373902283821887,0.888774148532807,0.303905868475525,0,0.166685621164836,0.177916888879429,0.0958469760388416,1,-60,-20
0.113922960805502,0.960569258489595,0,0.0361832247901032,0.0156693048634234,0.101429484396585,0.0668477930053676,1,-60,-15
0.144084173300484,0.962391859873357,0.133352544100434,0.0589215566024171,0,0.0421212476485161,0.130419717962557,1,-60,-10
0.114381742368021,0.952143131346643,0.0516201270499939,0.0738700014981832,0,0.0662586342508816,0.11894743138975,1,-60,-5
0.309099569500992,0.965327023752216,0.176822310814812,0.057815410123392,0.185593988894026,0,0.193265353381654,1,-60,0
0.133307000958657,1,0.159914644006613,0.00149411246656958,0.00564252794781731,0.00568885753536991,0,0.684457136279287,-60,5
0.249043150258679,1,0.236968207205781,0.174685790728193,0.0660140434992159,0.138468214417256,0,0.697897542868612,-60,10
0.173013772440532,1,0.246037706570884,0,0.0292662715544996,0.0607189309728595,0.0245397637260489,0.769998904759434,-60,15
0.243922550039916,1,0.10731300754795,0.298839411468177,0,0.100591755697043,0.0289893314726367,0.704213959140942,-60,20
0.193185384019854,0.836154917533086,0.180510219567706,0,0.174229017386823,0.22685613416903,0.264884219046537,1,-60,25
0.216799631695263,0.716028994619754,0.269572529710421,0.691153210862396,0,0.547596169302108,0.216228257995067,1,-60,30
0.591966103806655,0.265626131199816,0.345158226049263,0,1,0.00351492976166421,0.34552340425638,0.295607975795817,-60,35
0.689280605100974,0.501104800563796,0.639749096820583,0.400048076554998,0,0.435531981307235,0.530416860112215,1,-60,40
0,0.971923803350908,0.259975671682426,0.759962758867717,0.36942311059352,1,0.5980483535872,0.780197257728399,-60,45
0.500934415627928,0,0.219953229762588,0.235914340704089,1,0.0785466682459689,0.08606105921815,0.125548145183669,-60,50
1,0.54207551137866,0.365842880146575,0.305445067592136,0,0.311194854732065,0.371267347175005,0.585544326403055,-60,55
0.50434556233504,0.860967001338213,0.100402454652161,0.0819298616315797,0,0.0369117085237902,0.0050400858771106,1,-60,60
0.422767863887509,0.868031078047978,0.159133660063244,0.108164723101326,0.0808243366964517,0,0.0159600418956728,1,-60,65
0.140690319273128,0.933803572820941,0.0893281970823148,0.0309356280880645,0,0.199817351202959,0.0416523089702803,1,-60,70
0.131459777226724,0.98405472438132,0,0.00931169355606118,0.0531086526049418,0.0256748308941843,0.0865423308609286,1,-60,75
0.22214671136623,0.718789864495527,0.0122947245842683,0.248741759487408,0.141366044394079,0,0.199902937693244,1,-60,80
0.243999434421618,0.85342192954568,0.337047096281556,0.24248919786007,0.0943793419751899,0,0.069531822206102,1,-60,85
0.192702760850281,0.865301596599092,0.138492654171011,0.193537567615211,0.00453603711770615,0,0.0288073627540587,1,-60,90
0.200626476026198,0.92139781698858,0.180874854032865,0.00173133430863777,0,0.0643462836955644,0.15120369934126,1,-55,-90
0.223126907912447,0.98387621379602,0.168273370276229,0,0.217242670056798,0.013247848914267,0.10405334907111,1,-55,-85
0.245607007262817,0.998951124075613,0.066894421063096,0.0490368625452251,0,0.05145457456217,0.0630325012986838,1,-55,-80
0.377644166087895,0.962540322818896,0.176899739550525,0,0.0441241922126434,0.140657938316808,0.100076912425179,1,-55,-75
0.178539795748163,1,0.0776271224272471,0,0.124992433591535,0.187059355434492,0.0924938708802313,0.960004629050442,-55,-70
0.104360930255844,0.598465262922195,0.063465980321756,0,0.00716071671041077,0.215032370918912,0.079114125547807,1,-55,-65
0.109775789250443,0.760431378418557,0.487122634639378,0.0632899747666249,0.0167486173999807,0,0.0138184976938703,1,-55,-60
0.281562316150671,0.592007442561089,0.756651707944892,0.00464993230955503,0,0.0258011427251903,0.750756261014746,1,-55,-55
1,0.680643314646036,0.264431296280196,0.812531307089196,0,0.824904126476738,0.276247075618273,0.433929670412436,-55,-50
0.123293235622501,1,0.261654583360452,0.0476565320727889,0,0.047656532072789,0.261654583360452,1,-55,-45
1,0.354218735959875,0.288474515078808,0.25757199814182,0,0.268348681438003,0.371420133249896,0.564729952455245,-55,-40
0.110096112023971,0.552604270199332,0.853552854811713,0.910565593484067,0,0.791494597776062,1,0.0382091983966054,-55,-35
0.191338610089432,1,0,0.0992002594167336,0.27048591078826,0.141197013928187,0.3270403439843,0.73312816651598,-55,-30
0.140161544284049,0.935137569028136,0.459618587211346,0.0137080253274362,0.0828475834950762,0.0477587839660622,0,1,-55,-25
0.176962611004967,1,0.069867241198784,0.0503933880293683,0.263303430171407,0,0.256499121846139,0.815675501458629,-55,-20
0.00842008787819874,0.833474234021288,0,0.294386634191026,0.0937781087991179,0.259842404720699,0.0737619699996809,1,-55,-15
0.0932411534013673,1,0.139596048602109,0.0246447491371552,0,0.0268040908085325,0.138926751963179,0.998667629510777,-55,-10
0.254214728644475,1,0.216482384201966,0.215191903865631,0,0.195686978241609,0.155256127237998,0.970936923209234,-55,-5
0.154677257883132,0.883253728415249,0.00150722781668591,0.0445564194017607,0.134306159039244,0,0.1724306599873,1,-55,0
0.153755969467845,1,0.199705622048424,0.0377523262631118,0,0.0657567962785787,0.022454204776064,0.844233545664763,-55,5
0.221667551651623,0.83440981485191,0.120014043038504,0,0.0776790834368177,0.204529970338313,0.198514130748682,1,-55,10
0.161769242115708,1,0.0710872907432752,0.031086469902084,0,0.0403295447436458,0.13357058193106,0.828612696294414,-55,15
0.202804306018279,1,0.0789321410881461,0.0123379478633305,0,0.0741002489733594,0.0628517450040197,0.971706833674596,-55,20
0.294411527428188,0.886279840888663,0.388509374859431,0.0699175928898453,0.120344741307989,0.163825240701836,0,1,-55,25
0.281533591593774,1,0.245230615863286,0.7504468020662,0.577187188839857,0.756946220491507,0,0.72686257908078,-55,30
0.330344545576281,1,0.617676669242126,0,0.518309082492471,0.0869307636975079,0.567486537384993,0.243548587599272,-55,35
0.369909040324154,0.949063772329359,0.103887875613761,0.523838949393629,0,0.561010683294844,0.157340797990036,1,-55,40
1,0.462729350189356,0.21949133947368,0.105928530212208,0.887357936185181,0,0.396237714720424,0.161503924634609,-55,45
1,0,0.356973653385621,0.27971110285924,0.00789899865072421,0.372876156532008,0.303954274148209,0.386445498955068,-55,50
0,1,0.0518984021539202,0.28845319296405,0.640952167190883,0.259870491726412,0.0225482753282228,0.912863424419074,-55,55
0.446515563989893,0.929755961416994,0.327480870313345,0.12893906044331,0.061629024441342,0.29501563890835,0,1,-55,60
0.221502344956721,0.843941530184659,0,0.170447600325146,0.18507405951466,0.229642223081446,0.268554517445105,1,-55,65
0.244242831497065,1,0.19320652210504,0.0609655027094817,0.0161285918514322,0.183178219393719,0,0.930349036316736,-55,70
0.160478708413933,0.641047142260479,0.184346989437033,0.0407582008593492,0,0.0755889835293184,0.000708516007367777,1,-55,75
0.214773436740487,1,0.0605235876876787,0.270025255353461,0.0286306958826837,0,0.23415310541466,0.979182633144111,-55,80
0.162692006150462,1,0.103664579274248,0.0781481947657237,0.118188291385516,0,0.110448819520535,0.852124214225175,-55,85
0.309294912744616,0.953901886957968,0.0621301706235865,0,0.150798277591003,0.142876458946741,0.176428427622208,1,-55,90
0.142860284244962,1,0.155543016959642,0.0232510810559149,0.189048803593569,0,0.198481050491033,0.95625541983397,-50,-90
0.259726510433027,0.976388356370795,0.0435017909503894,0.0383742055320596,0,0.00975735549022178,0.0665800576693202,1,-50,-85
0.400672558515034,0.949236190675902,0.154603119667791,0.124847032940284,0,0.117003768084585,0.123978822164379,1,-50,-80
0.343052408490249,0.864950710165985,0.128505468057766,0.0477813411653316,0,0.07816182171618,0.0428812751817818,1,-50,-75
0.285148653935302,0.963443050188814,0.186885157629596,0,0.0595181547335937,0.164745306176545,0.184465307287455,1,-50,-70
0.27695875315639,1,0.117164168763022,0.0350655003304299,0,0.264591524542519,0.0508110290719334,0.873535394073438,-50,-65
0.667005107913726,0.908599634200908,0,0.0911945440833155,0.31641929963453,0.156913578334583,0.386116632142946,1,-50,-60
0.0269073104657607,0.570259092632395,0.0559213863177334,0.22682352246935,0.463519368818685,0.118393815566623,0,1,-50,-55
0,0.152243333850953,0.618046855062725,0.304664126022104,1,0.302588847455552,0.650267457196058,0.00745414933226923,-50,-50
0.107931452928086,0.295563674641414,1,6.11604094952084e-17,0.599692631058567,0,1,0.295563674641413,-50,-45
0.105857924443922,0,0.255616631237931,0.890686420242835,1,0.878427904259283,0.27312360148828,0.0710024107405186,-50,-40
0.109204713374077,1,0.499711256549768,0.117643817858105,0.00135722628194764,0,0.726051350645013,0.693301411912651,-50,-35
0.0686124363050308,0.642720132945429,0.121249158290303,0,0.00553133940477182,0.0613015991101406,0.204323489528674,1,-50,-30
0.270010939728954,1,0.164462376537186,0.0696208991709074,0.111077734644493,0,0.127884624032339,0.928884837556529,-50,-25
0.145345896995664,1,0.162985439047478,0.0824337190046339,0,0.128957425354399,0.111342548415221,0.720820960016291,-50,-20
0.110914559312198,0.942393125019159,0.0812086492765664,0.0340929882071489,0.248894867611271,0,0.149011353280054,1,-50,-15
0.176430639710678,1,0.136627422013986,0,0.106061288206778,0.00296694473699081,0.170155204008617,0.955081347935555,-50,-10
0.0784615862238133,1,0.160636875463608,0,0.0358493326602302,0.0215454772936813,0.177679236503268,0.990821929681796,-50,-5
0.0166086358163571,1,0.149291761543331,0.0465168073678082,0.0394044131141138,0,0.12099242942588,0.961378256192458,-50,0
0.162953200316858,1,0.117295513811612,0.14487437887934,0.0895608036362213,0,0.158689713692924,0.929734146367025,-50,5
0.272749429204597,0.95741654307081,0.282265281924553,0.181863903060899,0.100976758680283,0,0.21672192553706,1,-50,10
0.136799685630394,0.779682608865165,0.081194410378255,0.102714650794521,0,0.110252714700562,0.0510415025126083,1,-50,15
0.200992242358845,0.728250104964222,0.0738023780556226,0.029190398573417,0.0186088730604009,0,0.220123441551803,1,-50,20
0.286933314325004,1,0.219498377370479,0.0407849664745268,0,0.00296810774646248,0.00538141720749639,0.81934593954858,-50,25
0.00494824917268805,0.882492985796092,0.252049665160452,0.0309627499919184,0,0.0607571610667434,0.324985272892062,1,-50,30
0.326848501378797,0.349852512149089,0.205550751072717,0.396952257028462,0.687213346339051,0.185013439241409,0,1,-50,35
0.223889163389145,0.864239734484671,0,0.341969831460257,0.158660720897163,0.309820783094716,0.0385982819305431,1,-50,40
1,0.221845966531231,0.0234843326241468,0.102541214622486,0.0582894925633385,0,0.0790012793860726,0.884289214735315,-50,45
0.434533526295961,1,0.157020547484069,0.23093736186235,0,0.21984142214027,0.152972549570471,0.982915046758788,-50,50
0.143515406184164,1,0.548686672893274,0.290408996651774,0,0.470438314790187,0.534527648117449,0.515669461502047,-50,55
0.199470526657564,1,0.429259747646707,0.190842170693166,0.0391094692320605,0,0.066864238573205,0.79892959550178,-50,60
0.289308658350048,0.898162818092846,0.177333131881709,0.153815269233972,0.0754363538262639,0,0.265881401117032,1,-50,65
0.160141965504063,1,0.0988972728535802,0.0103201397515203,0.0123335332519565,0,0.0501295935173454,0.927926266263959,-50,70
0.146719213874474,0.85557237497252,0.083244309603151,0.0477972339376002,0.080308668326027,0,0.0888571222979254,1,-50,75
0.321174519792325,1,0.158837333738959,0.0422798607966274,0,0.0353687393781597,0.0611786121952335,0.903195826443469,-50,80
0.155028227926461,1,0.103207620046852,0.0472094525207402,0,0.0595742192444157,0.0119501765222079,0.85060426037475,-50,85
0.12859110820336,0.941276260683754,0.0694842792607987,0.00307444935084342,0,0.00401860379517682,0.00504955427172897,1,-50,90
0.220089626070716,0.967857956821466,0.186626644540624,0.0293370061698556,0,0.0260877170181238,0.19822964203398,1,-45,-90
0.150799760623613,0.984051541485307,0.201115314100015,0.0943542988997635,0,0.0918269978436081,0.222846728873663,1,-45,-85
0.335452978839326,0.941682077572844,0.198821812230873,0,0.180334554900592,0.0112250387815469,0.21876431527127,1,-45,-80
0.319438501608023,1,0.245532739155955,0.0361182961429322,0,0.00570999549858989,0.0803322930904717,0.934323959467362,-45,-75
0.222025910384293,1,0.101259570880873,0,0.041527142859865,0.256935194642968,0.104713993911889,0.871808416961818,-45,-70
0.451733811822716,1,0.196220741732838,0.228292595556633,0.0403471255987422,0,0.453634987928751,0.814244315391255,-45,-65
0.282086929894844,1,0.354463813337946,0.121786837989083,0.382766912628281,0,0.0499723731360472,0.700911090141291,-45,-60
0.265108824504257,0.887369595925554,0.329013949608888,0.419709201903013,0.81796148809842,0.504100862552772,0,1,-45,-55
0.188533533832731,0.0639829362275932,1,0.383052075454738,0,0.391404683156246,0.93710496141092,0.362270312319437,-45,-50
0,0.955253667466065,0.571274382153378,1,0.243014016206064,1,0.571274382153378,0.955253667466065,-45,-45
0.153273498065449,0.49742701931417,0.570584058960837,1,0,0.960569548686787,0.564626840642574,0.326022832088554,-45,-40
0.249823508694542,0.905199434709929,0.124238961587963,0.0435373875977892,0.895097841749556,0,0.130371140252677,1,-45,-35
0.576964502565924,1,0.178964585216251,0,0.434773065473545,0.246313063777733,0.27233915166767,0.948349494135922,-45,-30
0.179675509566426,0.51055918277361,0.119303002840658,0.0734189469355841,0,0.128020512163715,0.472177595368223,1,-45,-25
0.230021348219302,0.890066019240661,0.166694306439401,0.253976780747263,0.165212195527707,0,0.148373607615825,1,-45,-20
0.128140824709683,1,0.0280531781356013,0.0374307657116548,0.0606408843732768,0,0.187764867188934,0.863240531674903,-45,-15
0.205475481103405,0.96379948247266,0.208637778893431,0.0714399058435966,0.130824190789385,0,0.226190806283539,1,-45,-10
0.0784219514293187,1,0.015815258901874,0.00402840710281064,0,0.0107102936358168,0.00855353337132181,0.991344927542288,-45,-5
0.175545709632617,0.992448001157297,0.165825297059247,0.112124101337921,0,0.119309954506048,0.176005389322871,1,-45,0
0.392376522450288,0.987008639584525,0.0811366522394391,0.0466014451848814,0,0.111524190298375,0.119448202544929,1,-45,5
0.263743387642583,1,0.131333238495207,0,0.286852612730362,0.0699455683201573,0.0741016715698886,0.95050800384481,-45,10
0.214817857433414,0.880520404639364,0.0610341110689877,0.084282636411234,0,0.0611609686645222,0.195262263274864,1,-45,15
0.245789964433015,0.885235996522151,0.219122469965174,0,0.129038840573188,0.250524908383606,0.141232001980282,1,-45,20
0.289351492242006,0.910710861373288,0.0390709831296011,0.0124061450371734,0,0.145350694355076,0.130941134177257,1,-45,25
0.194204442351058,0.826621917556594,0.048468682839704,0,0.458930602872127,0.150432057293222,0.241898955869834,1,-45,30
0.330722073851969,1,0.196938147095133,0.159033727089779,0.0100597285178678,0.143335136572051,0.0189180609300946,0,-45,35
0.0243332609436224,0.543268463995446,0,0.908800446043234,0.621127691042961,1,0.120773324017204,0.147103353446382,-45,40
0,0.249909577840006,0.999999999999999,0.162918011110845,0.490195864198547,0.162918011110845,1,0.249909577840005,-45,45
1,0.506514842686034,0.422155885675916,0.217740910511132,0,0.28777759115441,0.465235196423031,0.391226510008469,-45,50
0.204045729288144,0.232476285425121,0.30568955317036,0.111418196330928,0.0442079577493824,0,0.144673244297302,1,-45,55
0.138226935966209,1,0.147694623735923,0.132222558502573,0,0.176230670913076,0.352241500199087,0.820655109436026,-45,60
0.164862326191203,1,0,0.23040232749675,0.03554121957063,0.0997557342430254,0.21827672431132,0.83042499909034,-45,65
0.148675568167022,1,0.188090208773472,0.0101904510999192,0.0409791660900281,0.0602144270735022,0,0.785346710328712,-45,70
0.183670050830525,1,0.208293183646912,0,0.0797671842264677,0.135524214030506,0.118849554598089,0.959285966373151,-45,75
0.226350467228719,1,0.190050239687866,0.0239019846949082,0,0.1340968069414,0.241972045643889,0.824966214368905,-45,80
0.304576127022045,1,0.191373049459028,0.134091907396739,0,0.0730732565197398,0.267400232129387,0.978765901432926,-45,85
0.199186792876746,0.978883954092033,0.184531618393308,0.0267417198955061,0,0.0014837986111455,0.19459375936385,1,-45,90
0.0606534077594558,0.992998153730962,0.0431751892561747,0.000951503617908125,0.0725674853404424,0,0.0411989819905222,1,-40,-90
0.285489172721539,1,0.105885574107108,0,0.0121652979544735,0.0638887046721602,0.21565939250121,0.92931067291177,-40,-85
0.153490728249217,0.80890019235299,0,0.0688297725899377,0.195887322049126,0.0955389770864265,0.115261061720355,1,-40,-80
0.200908493908605,0.926339620630742,0.101936144706384,0.104031498429813,0.120462076833839,0,0.105179581898735,1,-40,-75
0.207451460609821,0.657459253048559,0.19299925746595,0.176339012263362,0.0594005744982321,0,0.221239879258713,1,-40,-70
0.332803895289552,1,0.0852873988686731,0,0.154502307971288,0.201446047846841,0.239478033562458,0.937956260569853,-40,-65
0.505940317240137,1,0,0.521566987248039,0.55228625200334,0.294980758213678,0.321711902133728,0.507451672194368,-40,-60
1,0.0314283523772517,0.183782085582797,0,0.430109400874389,0.0277330667350989,0.0458904796126043,0.37972575423512,-40,-55
0.357598141646964,0.16615973929298,0.795608462300903,0,1,0.0182145884562149,0.809346095441322,0.142877881371637,-40,-50
0.545833963733665,0.999999999999999,3.05731828487199e-16,0.148601277038121,0.0168137711161451,0.148601277038121,0,1,-40,-45
0.270670449318052,0.0305184159421659,0.0777110460522455,0.0839341933518129,1,0.0752942516558603,0.0709792511657275,0,-40,-40
0.0573368788163509,1,0.0674238957604645,0,0.0101609752123625,0.0743903662371418,0.00364770761711379,0.536355952607448,-40,-35
0.422352830242912,1,0.322223981753202,0,0.193945828100257,0.190148584497946,0.0374229643820114,0.783487873965627,-40,-30
0.138555434356053,0.601006628864599,0.0301972684992947,0.317536283833527,0,0.159369142051497,0.291826220157575,1,-40,-25
0.311891779878138,1,0,0.0813374161318872,0.0999801599058848,0.130373380310373,0.286069429223683,0.864335616094008,-40,-20
0.121856463312642,1,0.110139638196768,0.14122360926745,0,0.238503361345799,0.195903086365731,0.713123919935107,-40,-15
0.138668470219794,0.95564326352415,0.136658138502164,0,0.0411289023562779,0.0227308601949724,0.0840801975806646,1,-40,-10
0,0.878722731508451,0.04891108948792,0.052669592793766,0.101557551732711,0.0779507117129699,0.0389947666835285,1,-40,-5
0.11668023515028,1,0.0801325969240859,0.102043854119939,0,0.107879399406327,0.0845974362922926,0.99077330460362,-40,0
0.124555568606057,0.992920806846755,0.0469840690216104,0,0.042200568342437,0.0112329404761968,0.0802575948951421,1,-40,5
0.146216255894633,1,0.238424083878822,0.103404268163271,0,0.149797577872528,0.211212736284443,0.985023808442939,-40,10
0.117892906053543,0.978695744150592,0.211270573024793,0.162070241666036,0,0.219221118388963,0.28429372481335,1,-40,15
0.167566395744033,1,0,0.0364745729390364,0.020842466365093,0.100149759741631,0.234380593465327,0.768297277377777,-40,20
0,0.600736498722559,0.346711870666596,0.203960444001215,0.157086611930012,0.0379219188294423,0.0597313107954032,1,-40,25
0.250923608201889,0.993136857238978,0,0.563208249678745,0.636154378333668,0.513837731586483,0.0400744072252665,1,-40,30
1,0.618678658737148,0.46316772855328,0,0.12784290153211,0.100625539897482,0.425251691897976,0.737256850570616,-40,35
0.228906437084544,0.758096211030834,0.530338900492897,0.0228943194978098,0,0.00976347918003027,0.493287319041957,1,-40,40
0.0101736503008534,0.25897919688656,0.470569112519584,0.654672211024207,0,0.580503919986368,0.403019956261288,1,-40,45
0.70091583470051,0,0.950089532168844,0.555310919024936,0.778873786094254,0.566837253856513,1,0.136146246800012,-40,50
0.938997479453,1,0.487816264297592,0,0.0953642034434143,0.141931707432343,0.302919014991305,0.0979164759618157,-40,55
0.544619030783036,0.515793060730116,0.3468983370655,0.132455822962973,0.578738837694828,0,0.0637715430613048,1,-40,60
0.127777990382406,0.863377212526061,0,0.127849748238777,0.0208083690657242,0.21041045961003,0.265356468836255,1,-40,65
0.322149115948656,0.869826402739098,0.178563656826605,0.00772643369670245,0,0.0197661817971373,0.000759171105515856,1,-40,70
0.227233015062946,1,0.0605978232573179,0.0970522356479606,0,0.043290801627182,0.12622963210531,0.895238716250067,-40,75
0.215056921198449,0.959288908360279,0.0354703441319481,0,0.0170827113475679,0.0353626505857889,0.0924544969078267,1,-40,80
0.121392093057585,0.984450749777031,0.187938108382904,0.120098696689038,0,0.0985764970378505,0.167079535227259,1,-40,85
0.215220346587485,1,0.180319164676623,0.0321096894642103,0.187822237933236,0,0.182911155784379,0.995043791546597,-40,90
0.322257166428777,1,0.303344130002795,0.126871804399626,0,0.0861913934551652,0.423350341298035,0.796539686827423,-35,-90
0.310221531657059,0.989513262953061,0.107575188828886,0,0.241544366141496,0.210267177948462,0.201250290478581,1,-35,-85
0.432476372894995,0.812322888650296,0.289281021408333,0.117176849360843,0,0.043529780448586,0.210359050854733,1,-35,-80
0.32883730861281,0.887925305238697,0.30534886995761,0,0.0661747190997592,0.283814269133829,0.0558455885981196,1,-35,-75
0.128696086865344,1,0.246676826065478,0.383384574826021,0,0.264575211398057,0.0279806710210794,0.495442818288907,-35,-70
0,1,0.938290391549572,0.0365546205400425,0.250737561943183,0.140878647189371,0.820983916929232,0.140951698412861,-35,-65
0,0.282324372135942,0.366852322801869,0.108851501164348,1,0.0905500650509017,0.331293500264809,0.279864984666633,-35,-60
0.306037580556742,0.835682713569901,0.331296236973396,0.797021890566247,0,0.815427375521223,0.497938626379813,1,-35,-55
0.0215522785688943,1,0.532257848376502,0.829460285484282,0,0.682055737515981,0.544774254668711,0.711469936062947,-35,-50
0.593894427434761,0.92318178072938,0.810430059535042,0,1,2.25508930495123e-16,0.810430059535042,0.92318178072938,-35,-45
0,1,0.324103806215336,0.139817294371575,0.447075885846931,0.141954549905257,0.250407732353266,0.940175571420413,-35,-40
1,0.0577407792811568,0.204524620769459,0,0.00820121149355591,0.0632284474515955,0.0882686379269731,0.566562631751474,-35,-35
0,0.45938043089097,0.400663108783531,0.45047978673432,1,0.412500366701539,0.324501863234852,0.69553677107757,-35,-30
0.0443141574738141,0.809798957786448,1,0.314195882654325,0,0.0706424391635415,0.778845668286526,0.751444587004924,-35,-25
0.0210964062641608,1,0.358950006694767,0,0.107766825037412,0.00144120202650872,0.0102518314489294,0.687253911482462,-35,-20
0.191368135645342,0.653813509086723,0.114057020101049,0.245188955691228,0.0476337399054271,0,0.350167869232809,1,-35,-15
0.252662380936073,0.865543908077226,0,0.043073508509953,0.243520261192584,0.251791699656863,0.298429658221964,1,-35,-10
0.476761645539539,1,0.185229127890467,0,0.160155785040808,0.0532039921595917,0.0967230618815769,0.850031220507689,-35,-5
0.153287533180743,1,0.114584634965345,0,0.189927581449208,0.0449127830184749,0.134180781174474,0.926484727408481,-35,0
0.0640367287359498,0.962051393216846,0.319518680768426,0,0.214819260742546,0.0458413307936193,0.27521248292779,1,-35,5
0.359302825472287,1,0.100817312867935,0,0.119100146663876,0.00208479403643744,0.0993245272002829,0.99817121164169,-35,10
0.00441992949326392,0.987581092403068,0.0210627216314084,0.141015166254656,0,0.189091766131891,0.0486624004744765,1,-35,15
0,0.80726961254791,0.152864321233281,0.093407164328261,0.184593222889886,0.0457275465404376,0.314940243643497,1,-35,20
0.168267188187067,0.884619159842324,0.241751109410327,0.436051124697041,0,0.565427590552758,0.240089046462575,1,-35,25
0,0.778791659845192,0.979481198433652,0.120717153485096,0.907018729370068,0.101908236624609,1,0.878847870498355,-35,30
0,0.767961511617092,0.209430605161578,0.379558908350033,0.0303051017695859,0.301814595913835,0.343910019104083,1,-35,35
0,1,0.618548195677078,0.745097754986673,0.298543780726226,0.750248301333401,0.632693331249167,0.626670178184747,-35,40
0.00844498323010339,0.634916682223349,0.45587423444985,0.838264564281753,0,0.92053683070291,0.833679975972925,1,-35,45
0.642556537880232,1,0.3700121241469,0.129603299872674,0,0.0843871581765124,0.519516116901959,0.126657090333419,-35,50
0,0.424470406180568,0.156805868097734,0.122922528503648,0.423066403907264,0.172224253530259,0.160790356353013,1,-35,55
1,0.734575839960409,0.239308356262447,0.82662625767382,0,0.808700581397631,0.255752012763059,0.780842049065699,-35,60
0.682155122256172,0.609393288072349,0.303673899793973,0.43799180724948,0,0.517379722326511,0.191932013117733,1,-35,65
0.613491469231793,1,0,0.246205668564459,0.841171958049626,0.151199519411386,0.0406041713728759,0.877917698540117,-35,70
0.218507246537016,1,0.0719048707928664,0.248835450604087,0.279044150753384,0.200273465138607,0,0.951832838221867,-35,75
0.019710167367258,1,0.246592714633658,0.00280400915611994,0.0113075392395434,0,0.244668769197993,0.997250601487611,-35,80
